hashed_id,task_id,attempt_number,final_progress
0410e236ae9de15ea3b7fa4949144e83,dc2aa30b,2,0.8181818181818182
0410e236ae9de15ea3b7fa4949144e83,dc2aa30b,3,0.7768595041322314
0410e236ae9de15ea3b7fa4949144e83,dc2aa30b,4,0.7768595041322314
04164d933be281d11a3031df607bbb8d,2c737e39,1,0.9090909090909091
04164d933be281d11a3031df607bbb8d,2c737e39,2,0.9090909090909091
04164d933be281d11a3031df607bbb8d,2c737e39,3,0.9272727272727272
04164d933be281d11a3031df607bbb8d,48131b3c,1,1.0
04164d933be281d11a3031df607bbb8d,67636eac,1,1.0
04164d933be281d11a3031df607bbb8d,e1d2900e,1,0.9777777777777777
04164d933be281d11a3031df607bbb8d,e1d2900e,2,0.9777777777777777
04164d933be281d11a3031df607bbb8d,e1d2900e,3,0.9755555555555555
04164d933be281d11a3031df607bbb8d,f4081712,1,1.0
042f1185ab57071b50dd5c0c9737ddb0,03560426,1,1.0
042f1185ab57071b50dd5c0c9737ddb0,20981f0e,1,0.995475113122172
042f1185ab57071b50dd5c0c9737ddb0,20981f0e,2,1.0
042f1185ab57071b50dd5c0c9737ddb0,ca8de6ea,1,1.0
042f1185ab57071b50dd5c0c9737ddb0,cd3c21df,1,1.0
042f1185ab57071b50dd5c0c9737ddb0,e2092e0c,1,1.0
047a5f031e5d7bfa6c2eb039ceab439b,3a301edc,1,1.0
047a5f031e5d7bfa6c2eb039ceab439b,55059096,1,1.0
047a5f031e5d7bfa6c2eb039ceab439b,551d5bf1,1,1.0
047a5f031e5d7bfa6c2eb039ceab439b,5783df64,1,1.0
047a5f031e5d7bfa6c2eb039ceab439b,85b81ff1,1,1.0
048022a60c2cf8ae0032596f4a1a1623,2753e76c,1,0.0
048022a60c2cf8ae0032596f4a1a1623,2753e76c,2,0.0
048022a60c2cf8ae0032596f4a1a1623,2753e76c,3,0.0
048022a60c2cf8ae0032596f4a1a1623,7d1f7ee8,1,1.0
048022a60c2cf8ae0032596f4a1a1623,8dae5dfc,1,0.6921052631578948
048022a60c2cf8ae0032596f4a1a1623,8dae5dfc,2,0.9157894736842105
048022a60c2cf8ae0032596f4a1a1623,8dae5dfc,3,0.9578947368421052
048022a60c2cf8ae0032596f4a1a1623,95a58926,1,1.0
048022a60c2cf8ae0032596f4a1a1623,c6e1b8da,1,0.8075
048022a60c2cf8ae0032596f4a1a1623,c6e1b8da,2,0.81
048022a60c2cf8ae0032596f4a1a1623,c6e1b8da,3,0.88
0489e0eb67afbec67923afd52d99197f,3a301edc,1,0.7006802721088435
0489e0eb67afbec67923afd52d99197f,3a301edc,2,1.0
0489e0eb67afbec67923afd52d99197f,55059096,1,1.0
0489e0eb67afbec67923afd52d99197f,551d5bf1,1,0.9911242603550295
0489e0eb67afbec67923afd52d99197f,551d5bf1,2,1.0
0489e0eb67afbec67923afd52d99197f,5783df64,1,1.0
0489e0eb67afbec67923afd52d99197f,85b81ff1,1,0.9065934065934066
0489e0eb67afbec67923afd52d99197f,85b81ff1,2,0.9010989010989011
0489e0eb67afbec67923afd52d99197f,85b81ff1,3,0.8846153846153846
04bc18f188d0b42cf7c9b26f3647cb13,93c31fbe,1,1.0
04bc18f188d0b42cf7c9b26f3647cb13,a59b95c0,1,1.0
04bc18f188d0b42cf7c9b26f3647cb13,bf89d739,1,1.0
04bc18f188d0b42cf7c9b26f3647cb13,e78887d1,1,1.0
04e0e9d3adc62ea419b8b9870f0af683,03560426,1,1.0
04e0e9d3adc62ea419b8b9870f0af683,20981f0e,1,1.0
04e0e9d3adc62ea419b8b9870f0af683,ca8de6ea,1,1.0
04e0e9d3adc62ea419b8b9870f0af683,cb227835,1,1.0
04e0e9d3adc62ea419b8b9870f0af683,cd3c21df,1,0.0
04e0e9d3adc62ea419b8b9870f0af683,cd3c21df,2,1.0
0543038511168d354c1e1295ccf8b271,11e1fe23,1,0.9166666666666666
0543038511168d354c1e1295ccf8b271,11e1fe23,2,0.9226190476190477
0543038511168d354c1e1295ccf8b271,11e1fe23,3,0.9166666666666666
0543038511168d354c1e1295ccf8b271,5af49b42,1,0.0
0543038511168d354c1e1295ccf8b271,5af49b42,2,0.0
0543038511168d354c1e1295ccf8b271,5af49b42,3,0.0
0543038511168d354c1e1295ccf8b271,a406ac07,1,0.85
0543038511168d354c1e1295ccf8b271,a406ac07,2,0.85
0543038511168d354c1e1295ccf8b271,a406ac07,3,0.85
0543038511168d354c1e1295ccf8b271,b7cb93ac,1,0.0
0543038511168d354c1e1295ccf8b271,b7cb93ac,2,0.0
0543038511168d354c1e1295ccf8b271,b7cb93ac,3,0.0
0543038511168d354c1e1295ccf8b271,b942fd60,1,0.425
0543038511168d354c1e1295ccf8b271,b942fd60,2,0.425
0543038511168d354c1e1295ccf8b271,b942fd60,3,0.425
05f021d01e42c0bfafa76e41511eab1c,4acc7107,1,1.0
061f06908316d683089d3a04d5004fbf,32e9702f,1,0.16
061f06908316d683089d3a04d5004fbf,32e9702f,2,1.0
061f06908316d683089d3a04d5004fbf,3ee1011a,1,1.0
061f06908316d683089d3a04d5004fbf,8a371977,1,1.0
061f06908316d683089d3a04d5004fbf,917bccba,1,0.6319444444444444
061f06908316d683089d3a04d5004fbf,917bccba,2,0.8472222222222222
061f06908316d683089d3a04d5004fbf,917bccba,3,0.7361111111111112
061f06908316d683089d3a04d5004fbf,9f27f097,1,0.0
061f06908316d683089d3a04d5004fbf,9f27f097,2,0.9583333333333334
061f06908316d683089d3a04d5004fbf,9f27f097,3,0.9861111111111112
0659be093a22e43693d49e80ce6804a6,1e81d6f9,1,1.0
0659be093a22e43693d49e80ce6804a6,4364c1c4,1,0.8901098901098901
0659be093a22e43693d49e80ce6804a6,4364c1c4,2,0.8241758241758241
0659be093a22e43693d49e80ce6804a6,4364c1c4,3,0.7692307692307693
0659be093a22e43693d49e80ce6804a6,4c177718,1,0.0
0659be093a22e43693d49e80ce6804a6,4c177718,2,0.0
0659be093a22e43693d49e80ce6804a6,4c177718,3,0.0
0659be093a22e43693d49e80ce6804a6,72207abc,1,1.0
0659be093a22e43693d49e80ce6804a6,c97c0139,1,1.0
0733968c0c99f8ac7d72f6e25c721164,2753e76c,1,1.0
0733968c0c99f8ac7d72f6e25c721164,351d6448,1,0.0
0733968c0c99f8ac7d72f6e25c721164,351d6448,2,1.0
0733968c0c99f8ac7d72f6e25c721164,516b51b7,1,1.0
0733968c0c99f8ac7d72f6e25c721164,c48954c1,1,0.8024691358024691
0733968c0c99f8ac7d72f6e25c721164,c48954c1,2,0.37037037037037035
0733968c0c99f8ac7d72f6e25c721164,c48954c1,3,0.48148148148148145
0733968c0c99f8ac7d72f6e25c721164,c6e1b8da,1,1.0
078347e8fab7715faf4ee2a225afa306,2072aba6,1,1.0
078347e8fab7715faf4ee2a225afa306,6df30ad6,1,1.0
078347e8fab7715faf4ee2a225afa306,99306f82,1,1.0
078347e8fab7715faf4ee2a225afa306,e0fb7511,1,1.0
078347e8fab7715faf4ee2a225afa306,e9ac8c9e,1,1.0
07a533a48f36b4553b23b2bf7ba1ff5b,21f83797,1,1.0
07a533a48f36b4553b23b2bf7ba1ff5b,2b01abd0,1,1.0
07a533a48f36b4553b23b2bf7ba1ff5b,3b4c2228,1,1.0
07a533a48f36b4553b23b2bf7ba1ff5b,aa4ec2a5,1,1.0
07a533a48f36b4553b23b2bf7ba1ff5b,f5aa3634,1,1.0
0821c326ad789ffabce6eb45ecd22aa4,34b99a2b,1,0.3
0821c326ad789ffabce6eb45ecd22aa4,34b99a2b,2,0.45
0821c326ad789ffabce6eb45ecd22aa4,34b99a2b,3,0.35
0821c326ad789ffabce6eb45ecd22aa4,5833af48,1,0.0
0821c326ad789ffabce6eb45ecd22aa4,5833af48,2,0.0
0821c326ad789ffabce6eb45ecd22aa4,5833af48,3,0.0
0821c326ad789ffabce6eb45ecd22aa4,9a4bb226,1,0.6666666666666666
0821c326ad789ffabce6eb45ecd22aa4,9a4bb226,2,1.0
0821c326ad789ffabce6eb45ecd22aa4,e7639916,1,1.0
0821c326ad789ffabce6eb45ecd22aa4,f3e62deb,1,1.0
084cf980c6eb61e94f9162fa91190862,58e15b12,1,0.9041666666666667
084cf980c6eb61e94f9162fa91190862,58e15b12,2,0.9270833333333334
084cf980c6eb61e94f9162fa91190862,58e15b12,3,0.9333333333333333
084cf980c6eb61e94f9162fa91190862,58e15b12,4,0.9333333333333333
084cf980c6eb61e94f9162fa91190862,68b67ca3,1,0.0
084cf980c6eb61e94f9162fa91190862,68b67ca3,2,0.0
084cf980c6eb61e94f9162fa91190862,68b67ca3,3,0.0
084cf980c6eb61e94f9162fa91190862,68b67ca3,4,0.0
084cf980c6eb61e94f9162fa91190862,d931c21c,1,0.0
084cf980c6eb61e94f9162fa91190862,d931c21c,2,0.9644444444444444
084cf980c6eb61e94f9162fa91190862,d931c21c,3,1.0
08d7a7367594b77dd5bf5cad5f180cb3,070dd51e,1,1.0
08d7a7367594b77dd5bf5cad5f180cb3,0934a4d8,1,1.0
08d7a7367594b77dd5bf5cad5f180cb3,d2acf2cb,1,0.9888888888888889
08d7a7367594b77dd5bf5cad5f180cb3,d2acf2cb,2,1.0
08d7a7367594b77dd5bf5cad5f180cb3,e9b4f6fc,1,1.0
08d7a7367594b77dd5bf5cad5f180cb3,e9c9d9a1,1,1.0
09662d8592626fbd195e5476d4fdfec4,140c817e,1,0.826530612244898
09662d8592626fbd195e5476d4fdfec4,140c817e,2,0.9540816326530612
09662d8592626fbd195e5476d4fdfec4,140c817e,3,1.0
09662d8592626fbd195e5476d4fdfec4,3d31c5b3,1,0.9444444444444444
09662d8592626fbd195e5476d4fdfec4,3d31c5b3,2,1.0
09662d8592626fbd195e5476d4fdfec4,ac3e2b04,1,1.0
09662d8592626fbd195e5476d4fdfec4,b7999b51,1,1.0
09662d8592626fbd195e5476d4fdfec4,c92b942c,1,1.0
09cc6e2091fc9c89a65e741709bbd091,0becf7df,1,1.0
09cc6e2091fc9c89a65e741709bbd091,604001fa,1,1.0
09cc6e2091fc9c89a65e741709bbd091,66e6c45b,1,1.0
09cc6e2091fc9c89a65e741709bbd091,981571dc,1,1.0
09cc6e2091fc9c89a65e741709bbd091,9bebae7a,1,0.8484848484848485
09cc6e2091fc9c89a65e741709bbd091,9bebae7a,2,0.8106060606060606
09cc6e2091fc9c89a65e741709bbd091,9bebae7a,3,0.8484848484848485
09cf1132a6f718d7489e8fa230295b55,1e81d6f9,1,0.9955555555555555
09cf1132a6f718d7489e8fa230295b55,1e81d6f9,2,0.96
09cf1132a6f718d7489e8fa230295b55,1e81d6f9,3,0.96
09cf1132a6f718d7489e8fa230295b55,1e81d6f9,4,0.96
09cf1132a6f718d7489e8fa230295b55,4364c1c4,1,0.0
09cf1132a6f718d7489e8fa230295b55,4364c1c4,2,0.0
09cf1132a6f718d7489e8fa230295b55,4364c1c4,3,1.0
09cf1132a6f718d7489e8fa230295b55,4c177718,1,0.837037037037037
09cf1132a6f718d7489e8fa230295b55,4c177718,2,0.837037037037037
09cf1132a6f718d7489e8fa230295b55,4c177718,3,0.837037037037037
09cf1132a6f718d7489e8fa230295b55,4c177718,4,0.837037037037037
09cf1132a6f718d7489e8fa230295b55,7d18a6fb,1,1.0
09e032f0f95ca0f6ea1244f4c7e4de58,070dd51e,1,0.9825
09e032f0f95ca0f6ea1244f4c7e4de58,070dd51e,2,0.985
09e032f0f95ca0f6ea1244f4c7e4de58,070dd51e,3,1.0
09e032f0f95ca0f6ea1244f4c7e4de58,e9c9d9a1,1,0.5111111111111111
09e032f0f95ca0f6ea1244f4c7e4de58,e9c9d9a1,2,1.0
09e70c7c303109bb3ff791b719691196,3b4c2228,1,0.7777777777777778
09e70c7c303109bb3ff791b719691196,3b4c2228,2,1.0
09e70c7c303109bb3ff791b719691196,4b6b68e5,1,1.0
09e70c7c303109bb3ff791b719691196,b15fca0b,1,0.8
09e70c7c303109bb3ff791b719691196,b15fca0b,2,1.0
09e70c7c303109bb3ff791b719691196,e74e1818,1,0.5466666666666666
09e70c7c303109bb3ff791b719691196,e74e1818,2,0.9733333333333334
09e70c7c303109bb3ff791b719691196,e74e1818,3,0.9822222222222222
09e70c7c303109bb3ff791b719691196,f5aa3634,1,1.0
0a3df29992c174b104e0fa0d0cd0783d,0607ce86,1,1.0
0a3df29992c174b104e0fa0d0cd0783d,136b0064,1,1.0
0a3df29992c174b104e0fa0d0cd0783d,5b526a93,1,1.0
0a3df29992c174b104e0fa0d0cd0783d,81c0276b,1,1.0
0a3df29992c174b104e0fa0d0cd0783d,92e50de0,1,0.9869203329369798
0a3df29992c174b104e0fa0d0cd0783d,92e50de0,2,1.0
0a4471d6e778c98d9faf9bcbf0068ea6,0e671a1a,1,0.893491124260355
0a4471d6e778c98d9faf9bcbf0068ea6,0e671a1a,2,0.8165680473372781
0a4471d6e778c98d9faf9bcbf0068ea6,0e671a1a,3,0.9112426035502958
0a4471d6e778c98d9faf9bcbf0068ea6,15696249,1,1.0
0a4471d6e778c98d9faf9bcbf0068ea6,8e2edd66,1,1.0
0a4471d6e778c98d9faf9bcbf0068ea6,e7b06bea,1,1.0
0a4471d6e778c98d9faf9bcbf0068ea6,e88171ec,1,0.9954648526077098
0a4471d6e778c98d9faf9bcbf0068ea6,e88171ec,2,1.0
0a9e0bf3781552d973cf4dee48d58220,0c9aba6e,1,0.7916666666666666
0a9e0bf3781552d973cf4dee48d58220,0c9aba6e,2,0.7916666666666666
0a9e0bf3781552d973cf4dee48d58220,0c9aba6e,3,0.8333333333333334
0a9e0bf3781552d973cf4dee48d58220,0c9aba6e,4,0.8333333333333334
0a9e0bf3781552d973cf4dee48d58220,55783887,1,1.0
0a9e0bf3781552d973cf4dee48d58220,ae58858e,1,1.0
0a9e0bf3781552d973cf4dee48d58220,ecaa0ec1,1,0.9834710743801653
0a9e0bf3781552d973cf4dee48d58220,ecaa0ec1,2,0.9834710743801653
0a9e0bf3781552d973cf4dee48d58220,ecaa0ec1,3,0.9669421487603306
0a9e0bf3781552d973cf4dee48d58220,ecaa0ec1,4,0.9669421487603306
0b254893a295ece893cdd8636be52a1d,4e469f39,1,1.0
0b254893a295ece893cdd8636be52a1d,7ee1c6ea,1,1.0
0b254893a295ece893cdd8636be52a1d,ccd554ac,1,0.0
0b254893a295ece893cdd8636be52a1d,ccd554ac,2,0.0
0b254893a295ece893cdd8636be52a1d,ccd554ac,3,0.0
0b254893a295ece893cdd8636be52a1d,e5790162,1,1.0
0b254893a295ece893cdd8636be52a1d,e5c44e8f,1,0.7272727272727273
0b254893a295ece893cdd8636be52a1d,e5c44e8f,2,0.9669421487603306
0b254893a295ece893cdd8636be52a1d,e5c44e8f,3,0.8677685950413223
0b6da2a21a3ef1c72e43d11c2d0fef27,da515329,1,1.0
0b9daf136f66aac5d6d5c80e9fedc8a5,696d4842,1,1.0
0b9daf136f66aac5d6d5c80e9fedc8a5,712bf12e,1,1.0
0b9daf136f66aac5d6d5c80e9fedc8a5,8ba14f53,1,1.0
0b9daf136f66aac5d6d5c80e9fedc8a5,c3202e5a,1,1.0
0b9daf136f66aac5d6d5c80e9fedc8a5,de493100,1,1.0
0bb5475a79320bc7f2d18bcb533e5a9a,85fa5666,1,0.9375
0bb5475a79320bc7f2d18bcb533e5a9a,85fa5666,2,1.0
0bb5475a79320bc7f2d18bcb533e5a9a,b0722778,1,0.75
0bb5475a79320bc7f2d18bcb533e5a9a,b0722778,2,1.0
0bb5475a79320bc7f2d18bcb533e5a9a,b1fc8b8e,1,1.0
0bb5475a79320bc7f2d18bcb533e5a9a,b4a43f3b,1,0.9938271604938271
0bb5475a79320bc7f2d18bcb533e5a9a,b4a43f3b,2,0.9907407407407407
0bb5475a79320bc7f2d18bcb533e5a9a,b4a43f3b,3,0.9938271604938271
0bb5475a79320bc7f2d18bcb533e5a9a,fd4b2b02,1,0.75390625
0bb5475a79320bc7f2d18bcb533e5a9a,fd4b2b02,2,1.0
0c06ddba1541935d7eb3e11cc6122282,15696249,1,0.5555555555555556
0c06ddba1541935d7eb3e11cc6122282,15696249,2,0.3333333333333333
0c06ddba1541935d7eb3e11cc6122282,15696249,3,0.0
0c06ddba1541935d7eb3e11cc6122282,48f8583b,1,0.4444444444444444
0c06ddba1541935d7eb3e11cc6122282,48f8583b,2,0.5555555555555556
0c06ddba1541935d7eb3e11cc6122282,48f8583b,3,0.4444444444444444
0c06ddba1541935d7eb3e11cc6122282,7c9b52a0,1,0.0
0c06ddba1541935d7eb3e11cc6122282,7c9b52a0,2,0.0
0c06ddba1541935d7eb3e11cc6122282,7c9b52a0,3,0.0
0c06ddba1541935d7eb3e11cc6122282,8e2edd66,1,0.7037037037037037
0c06ddba1541935d7eb3e11cc6122282,8e2edd66,2,0.654320987654321
0c06ddba1541935d7eb3e11cc6122282,8e2edd66,3,0.7530864197530864
